Word	Similar_Word	Sense_id	Semantic_Similarity
set	webisodes	1	0.6572396
set	incredibles	1	0.656657
set	reimagined	1	0.65652376
set	ghibli	1	0.65362936
set	short	1	0.6528581
set	2cd	1	0.65240103
set	animated	1	0.6505229
set	chronicles	2	0.65009636
set	mystery	1	0.6488795
set	novelisation	1	0.64801526
set	unproduced	1	0.64548594
set	adventure	1	0.64355165
set	stormbringer	1	0.64248735
set	soundtrack	1	0.64181125
set	remakes	1	0.64122283
set	series	3	0.63938856
set	ghosts	2	0.63819516
set	adaptation	1	0.6371927
set	action	1	0.6371823
set	theatrical	1	0.63485587
